order_id,order_date,customer_id,city,product_name,product_category,quantity,payment_type,amount,cost_price,shipping_cost,customer_type,phone_verified,email_verified,address_complete,distance_km,previous_orders,previous_returns,order_hour,coupon_used,account_age_days,current_stock,avg_daily_sales,status,is_risky
ORD-100155,2026-03-25,CUST-6211,Mymensingh,Backpack,Accessories,4,COD,12741,8374,262,Returning,Yes,Yes,Yes,66,3,1,9,Yes,645,89,12,Failed,1
ORD-100156,2026-06-25,CUST-5984,Cox's Bazar,Shoes,Fashion,1,COD,4317,2877,102,New,Yes,Yes,Yes,21,0,0,6,No,29,11,3,Success,0
ORD-100157,2026-04-29,CUST-2669,Jashore,Perfume,Cosmetics,1,Prepaid,2503,1487,122,Returning,Yes,Yes,No,13,13,1,0,No,926,31,2,Success,0
ORD-100158,2026-04-24,CUST-3110,Chattogram,Panjabi,Clothing,1,COD,3119,1806,89,New,Yes,No,Yes,18,0,0,18,Yes,52,25,11,Success,0
ORD-100159,2026-01-09,CUST-5026,Narayanganj,Handbag,Fashion,2,COD,6951,4560,192,Returning,Yes,Yes,Yes,61,14,3,5,Yes,383,113,3,Failed,1
ORD-100160,2026-05-05,CUST-6636,Gazipur,Cosmetics Set,Cosmetics,1,COD,2142,1421,208,New,No,Yes,Yes,51,0,0,17,No,24,61,9,Success,0
ORD-100161,2026-01-15,CUST-4594,Gazipur,Phone Cover,Accessories,1,COD,726,381,205,Returning,No,Yes,Yes,78,9,0,7,No,205,34,9,Success,0
ORD-100162,2026-05-19,CUST-6063,Sylhet,Jeans,Clothing,1,COD,2764,1695,200,Returning,Yes,Yes,Yes,32,23,0,18,No,1153,103,8,Success,0
ORD-100163,2026-02-07,CUST-3320,Jashore,Panjabi,Clothing,1,COD,3074,1806,90,New,No,Yes,Yes,4,0,0,22,Yes,51,7,1,Failed,1
ORD-100164,2026-06-07,CUST-6846,Rajshahi,Smart Watch,Electronics,4,COD,26015,18851,241,New,Yes,Yes,No,77,0,0,20,No,41,71,12,Success,0
ORD-100165,2026-06-13,CUST-2705,Mymensingh,Handbag,Fashion,1,COD,3498,2325,142,New,Yes,Yes,No,18,0,0,18,Yes,38,78,4,Returned,1
ORD-100166,2026-01-28,CUST-1020,Dhaka,Shoes,Fashion,1,Prepaid,4201,2892,202,New,Yes,Yes,No,83,0,0,14,Yes,13,44,5,Returned,1
ORD-100167,2026-01-06,CUST-6221,Khulna,Kurti,Fashion,3,COD,5446,3046,178,New,Yes,No,Yes,46,0,0,21,Yes,28,4,5,Success,0
ORD-100168,2026-01-26,CUST-6424,Rajshahi,Panjabi,Clothing,1,COD,3016,1791,297,Returning,No,No,Yes,95,3,0,13,No,337,20,1,Success,0
ORD-100169,2026-06-10,CUST-8869,Rajshahi,Phone Cover,Accessories,2,COD,1704,717,244,New,Yes,Yes,No,86,0,0,4,Yes,0,105,11,Failed,1
ORD-100170,2026-04-23,CUST-8619,Khulna,Sunglasses,Accessories,1,COD,1440,921,291,Returning,Yes,Yes,Yes,110,16,1,5,Yes,781,5,5,Failed,1
ORD-100171,2026-03-02,CUST-8803,Khulna,T-Shirt,Clothing,1,COD,1298,674,146,Returning,Yes,Yes,No,12,14,6,16,No,1096,60,10,Returned,1
ORD-100172,2026-06-10,CUST-3422,Cox's Bazar,Bluetooth Speaker,Electronics,1,Prepaid,4866,3287,127,New,No,Yes,Yes,17,0,0,6,Yes,27,55,4,Success,0
ORD-100173,2026-05-31,CUST-2641,Chattogram,Smart Watch,Electronics,3,COD,19437,14072,143,Returning,No,Yes,Yes,51,9,1,18,No,859,18,10,Success,0
ORD-100174,2026-04-12,CUST-6431,Bogura,Panjabi,Clothing,2,COD,6057,3638,356,New,Yes,Yes,Yes,114,0,0,8,No,39,51,1,Returned,1
ORD-100175,2026-03-10,CUST-7828,Gazipur,Skin Care Kit,Cosmetics,1,Prepaid,2615,1555,174,New,Yes,Yes,Yes,45,0,0,3,No,14,56,6,Success,0
ORD-100176,2026-01-08,CUST-3846,Rajshahi,Shoes,Fashion,1,COD,4224,2974,337,New,Yes,No,Yes,99,0,0,22,No,8,112,10,Success,0
ORD-100177,2026-06-02,CUST-8308,Sylhet,Shoes,Fashion,2,COD,8383,5758,214,New,Yes,Yes,Yes,60,0,0,12,No,7,47,8,Success,0
ORD-100178,2026-06-15,CUST-4688,Narayanganj,Backpack,Accessories,1,Prepaid,3209,2138,127,New,No,Yes,Yes,22,0,0,1,Yes,36,109,4,Returned,1
ORD-100179,2026-04-28,CUST-5128,Rajshahi,Cosmetics Set,Cosmetics,1,Prepaid,2319,1352,204,Returning,Yes,Yes,No,62,20,3,22,No,563,109,6,Success,0
ORD-100180,2026-03-25,CUST-5536,Khulna,Sunglasses,Accessories,1,COD,1579,901,234,Returning,No,Yes,Yes,76,22,6,9,Yes,221,35,11,Success,0
ORD-100181,2026-01-10,CUST-4111,Barishal,Skin Care Kit,Cosmetics,2,Prepaid,5168,3188,265,Returning,Yes,Yes,Yes,68,20,0,15,No,531,49,12,Success,0
ORD-100182,2026-05-24,CUST-3999,Narayanganj,Shoes,Fashion,2,Prepaid,8483,5871,343,New,Yes,Yes,Yes,118,0,0,17,Yes,6,33,12,Success,0
ORD-100183,2026-06-08,CUST-2166,Mymensingh,Sunglasses,Accessories,1,Prepaid,1510,857,233,New,No,Yes,Yes,97,0,0,14,No,30,74,10,Success,0
ORD-100184,2026-02-16,CUST-2324,Mymensingh,Cosmetics Set,Cosmetics,1,COD,2294,1447,272,New,No,Yes,Yes,69,0,0,13,No,57,18,6,Returned,1
ORD-100185,2026-01-10,CUST-9745,Rajshahi,Smart Watch,Electronics,2,COD,12921,9465,160,Returning,Yes,No,Yes,37,19,2,19,No,879,49,1,Success,0
ORD-100186,2026-04-27,CUST-9524,Gazipur,T-Shirt,Clothing,3,Prepaid,3713,2098,67,Returning,No,Yes,Yes,4,8,0,16,No,342,38,5,Success,0
ORD-100187,2026-02-01,CUST-7006,Bogura,Phone Cover,Accessories,3,COD,2354,1087,377,Returning,No,Yes,Yes,117,6,5,23,No,432,64,3,Success,0
ORD-100188,2026-03-06,CUST-8772,Bogura,T-Shirt,Clothing,1,COD,1283,715,276,New,No,Yes,Yes,100,0,0,0,Yes,7,15,9,Returned,1
ORD-100189,2026-05-14,CUST-4304,Barishal,Sunglasses,Accessories,1,COD,1527,825,274,Returning,No,Yes,Yes,86,23,0,3,Yes,217,25,5,Success,0
ORD-100190,2026-01-26,CUST-5192,Narayanganj,Headphone,Electronics,1,COD,7560,5277,430,Returning,Yes,Yes,Yes,118,11,0,18,No,305,65,2,Returned,1
ORD-100191,2026-06-19,CUST-3793,Barishal,Headphone,Electronics,1,COD,7432,5175,320,New,Yes,No,Yes,106,0,0,23,Yes,54,1,3,Failed,1
ORD-100192,2026-01-29,CUST-3171,Bogura,Perfume,Cosmetics,1,Prepaid,2607,1473,223,New,Yes,No,Yes,49,0,0,12,No,30,113,3,Success,0
ORD-100193,2026-01-29,CUST-7738,Mymensingh,Handbag,Fashion,1,COD,3526,2373,355,New,Yes,No,Yes,104,0,0,21,No,46,61,8,Failed,1
ORD-100194,2026-01-14,CUST-1190,Narayanganj,Smart Watch,Electronics,1,Prepaid,6593,4707,244,Returning,Yes,Yes,Yes,87,23,2,11,No,788,71,10,Success,0
ORD-100195,2026-05-27,CUST-8341,Chattogram,Cosmetics Set,Cosmetics,3,Prepaid,6646,4192,92,New,Yes,Yes,Yes,11,0,0,17,No,25,58,8,Success,0
ORD-100196,2026-04-27,CUST-6584,Barishal,Backpack,Accessories,1,COD,3247,2054,103,New,Yes,No,Yes,15,0,0,19,No,56,83,11,Success,0
ORD-100197,2026-05-14,CUST-7125,Bogura,Handbag,Fashion,1,Prepaid,3536,2334,296,Returning,Yes,Yes,Yes,73,23,2,7,Yes,727,37,9,Returned,1
ORD-100198,2026-06-22,CUST-3018,Jashore,Backpack,Accessories,1,COD,3303,2154,98,New,Yes,No,Yes,15,0,0,6,No,6,118,11,Success,0
ORD-100199,2026-06-18,CUST-6273,Cumilla,Backpack,Accessories,2,COD,6449,4184,223,Returning,No,Yes,Yes,65,18,5,5,No,355,13,7,Success,0
ORD-100200,2026-03-22,CUST-4560,Rajshahi,Phone Cover,Accessories,4,COD,3297,1413,189,New,Yes,No,Yes,37,0,0,19,No,47,89,9,Returned,1
ORD-100201,2026-05-17,CUST-5684,Cox's Bazar,Sunglasses,Accessories,1,COD,1592,833,354,Returning,Yes,Yes,Yes,92,17,1,17,No,1168,53,11,Success,0
ORD-100202,2026-05-19,CUST-1529,Barishal,T-Shirt,Clothing,1,COD,1126,747,137,New,Yes,No,No,20,0,0,21,Yes,53,37,4,Success,0
ORD-100203,2026-03-22,CUST-1881,Dhaka,Panjabi,Clothing,1,COD,3092,1807,267,New,Yes,No,Yes,97,0,0,22,No,59,100,11,Success,0
ORD-100204,2026-02-14,CUST-9418,Chattogram,Shoes,Fashion,2,COD,8519,5863,316,Returning,Yes,Yes,Yes,108,23,1,23,No,602,9,3,Failed,1
ORD-100205,2026-01-19,CUST-6207,Cumilla,Cosmetics Set,Cosmetics,1,COD,2161,1415,100,Returning,No,Yes,Yes,2,5,0,20,No,616,70,6,Failed,1
ORD-100206,2026-06-16,CUST-1144,Chattogram,Panjabi,Clothing,2,COD,5960,3656,265,New,Yes,Yes,Yes,71,0,0,11,Yes,60,60,9,Success,0
ORD-100207,2026-05-12,CUST-9335,Mymensingh,Backpack,Accessories,1,Prepaid,3284,2112,130,New,No,No,Yes,7,0,0,17,No,1,98,6,Success,0
ORD-100208,2026-04-19,CUST-2702,Rajshahi,Headphone,Electronics,3,COD,22469,15632,223,New,No,No,Yes,67,0,0,20,Yes,42,110,11,Returned,1
ORD-100209,2026-04-15,CUST-7357,Mymensingh,Bluetooth Speaker,Electronics,2,Prepaid,9685,6568,248,New,Yes,Yes,Yes,97,0,0,5,No,35,29,5,Success,0
ORD-100210,2026-04-08,CUST-7473,Cox's Bazar,Phone Cover,Accessories,1,COD,819,330,232,Returning,Yes,Yes,Yes,70,3,2,16,Yes,617,97,8,Success,0
ORD-100211,2026-01-11,CUST-1082,Gazipur,Backpack,Accessories,1,COD,3176,2084,301,Returning,Yes,Yes,No,97,18,0,23,No,22,18,2,Success,0
ORD-100212,2026-01-14,CUST-9992,Mymensingh,Cosmetics Set,Cosmetics,1,Prepaid,2141,1428,115,Returning,No,No,Yes,28,12,0,5,Yes,517,85,10,Success,0
ORD-100213,2026-03-20,CUST-3496,Gazipur,Panjabi,Clothing,1,COD,2937,1814,109,Returning,Yes,Yes,Yes,14,11,0,2,No,650,78,11,Success,0
ORD-100214,2026-05-05,CUST-2783,Sylhet,Jeans,Clothing,1,COD,2829,1693,85,Returning,Yes,No,Yes,2,23,2,23,Yes,982,99,5,Success,0
ORD-100215,2026-05-19,CUST-8734,Narayanganj,Panjabi,Clothing,3,Prepaid,8955,5400,188,Returning,Yes,Yes,Yes,35,24,0,18,No,435,33,9,Success,0
ORD-100216,2026-05-25,CUST-3395,Bogura,Smart Watch,Electronics,1,COD,6617,4724,98,Returning,Yes,Yes,No,19,13,0,19,No,1052,22,10,Success,0
ORD-100217,2026-03-24,CUST-2691,Bogura,Smart Watch,Electronics,1,COD,6614,4774,123,New,Yes,Yes,No,31,0,0,11,No,58,5,11,Success,0
ORD-100218,2026-04-01,CUST-6653,Mymensingh,Sunglasses,Accessories,2,COD,3109,1717,283,New,Yes,Yes,Yes,76,0,0,2,No,24,66,7,Success,0
ORD-100219,2026-01-30,CUST-8889,Narayanganj,Skin Care Kit,Cosmetics,1,COD,2648,1585,159,New,Yes,Yes,Yes,58,0,0,11,No,52,53,6,Success,0
ORD-100220,2026-06-03,CUST-1305,Bogura,Shoes,Fashion,1,COD,4285,2955,77,New,Yes,Yes,Yes,4,0,0,18,Yes,10,66,7,Success,0
ORD-100221,2026-04-27,CUST-2127,Rajshahi,Handbag,Fashion,1,COD,3441,2305,206,Returning,No,Yes,Yes,59,16,0,5,No,1046,87,6,Success,0
ORD-100222,2026-06-18,CUST-3135,Gazipur,Kurti,Fashion,1,COD,1771,1079,249,New,Yes,Yes,Yes,89,0,0,1,No,34,11,8,Success,0
ORD-100223,2026-03-01,CUST-2373,Khulna,T-Shirt,Clothing,3,COD,3718,2160,166,Returning,Yes,No,Yes,68,23,1,12,Yes,1179,32,8,Success,0
ORD-100224,2026-06-16,CUST-5155,Khulna,Cosmetics Set,Cosmetics,1,Prepaid,2168,1351,242,New,Yes,Yes,Yes,92,0,0,6,No,20,19,7,Success,0
ORD-100225,2026-04-12,CUST-3262,Cox's Bazar,Phone Cover,Accessories,1,COD,876,370,343,New,Yes,Yes,Yes,89,0,0,17,No,16,44,12,Success,0
ORD-100226,2026-02-07,CUST-8727,Gazipur,Panjabi,Clothing,2,COD,6034,3591,98,New,Yes,Yes,Yes,14,0,0,22,Yes,24,102,2,Failed,1
ORD-100227,2026-03-15,CUST-4190,Dhaka,Shoes,Fashion,1,COD,4275,2859,237,Returning,Yes,No,Yes,94,20,2,5,No,899,84,9,Success,0
ORD-100228,2026-06-30,CUST-2124,Chattogram,Cosmetics Set,Cosmetics,1,COD,2179,1393,239,New,Yes,Yes,No,88,0,0,12,Yes,25,66,1,Success,0
ORD-100229,2026-05-09,CUST-5821,Barishal,Bluetooth Speaker,Electronics,2,Prepaid,9669,6639,153,New,Yes,Yes,No,46,0,0,18,Yes,11,71,2,Success,0
ORD-100230,2026-03-08,CUST-2106,Rangpur,Jeans,Clothing,1,COD,2785,1714,257,New,Yes,Yes,Yes,90,0,0,14,No,57,61,2,Success,0
ORD-100231,2026-04-01,CUST-4580,Gazipur,Shoes,Fashion,2,Prepaid,8378,5830,186,Returning,Yes,Yes,Yes,54,1,1,23,No,155,60,6,Success,0
ORD-100232,2026-06-07,CUST-1108,Jashore,Bluetooth Speaker,Electronics,2,COD,9568,6677,360,Returning,Yes,Yes,Yes,96,9,0,4,No,245,84,8,Success,0
ORD-100233,2026-05-03,CUST-9859,Dhaka,T-Shirt,Clothing,3,Prepaid,3615,2130,190,Returning,Yes,No,No,65,19,4,8,No,1181,102,7,Success,0
ORD-100234,2026-05-01,CUST-6621,Barishal,Phone Cover,Accessories,3,Prepaid,2518,1044,170,Returning,Yes,Yes,Yes,60,15,0,3,Yes,531,30,5,Success,0
ORD-100235,2026-04-08,CUST-4212,Sylhet,Phone Cover,Accessories,1,Prepaid,899,395,156,New,Yes,Yes,Yes,48,0,0,7,No,46,71,7,Success,0
ORD-100236,2026-02-25,CUST-5166,Mymensingh,Bluetooth Speaker,Electronics,1,COD,4722,3295,208,Returning,Yes,No,Yes,55,21,1,17,No,97,20,1,Success,0
ORD-100237,2026-04-01,CUST-6326,Narayanganj,Panjabi,Clothing,1,COD,3005,1816,203,Returning,Yes,Yes,Yes,48,9,0,19,Yes,1179,22,5,Success,0
ORD-100238,2026-03-23,CUST-5773,Bogura,Jeans,Clothing,2,COD,5540,3447,194,Returning,Yes,No,Yes,80,5,3,19,No,146,29,6,Returned,1
ORD-100239,2026-01-17,CUST-8752,Cumilla,Headphone,Electronics,3,COD,22619,15642,241,Returning,No,Yes,Yes,97,14,0,8,No,163,13,2,Returned,1
ORD-100240,2026-01-08,CUST-1575,Narayanganj,Cosmetics Set,Cosmetics,2,COD,4341,2776,145,New,No,Yes,Yes,35,0,0,23,Yes,40,107,3,Returned,1
ORD-100241,2026-02-28,CUST-2467,Mymensingh,Handbag,Fashion,1,COD,3558,2319,209,Returning,Yes,Yes,Yes,72,23,1,18,No,1093,61,9,Success,0
ORD-100242,2026-05-21,CUST-7121,Rajshahi,Phone Cover,Accessories,1,COD,797,302,102,Returning,Yes,Yes,No,2,5,0,15,Yes,881,29,1,Success,0
ORD-100243,2026-03-11,CUST-5664,Narayanganj,Cosmetics Set,Cosmetics,1,Prepaid,2183,1391,358,New,Yes,Yes,Yes,93,0,0,7,No,51,88,11,Success,0
ORD-100244,2026-01-27,CUST-5622,Khulna,Jeans,Clothing,1,COD,2768,1667,132,New,Yes,Yes,Yes,25,0,0,15,Yes,1,2,3,Failed,1
ORD-100245,2026-03-10,CUST-7429,Chattogram,T-Shirt,Clothing,1,COD,1158,653,200,New,No,Yes,Yes,65,0,0,22,No,21,18,1,Failed,1
ORD-100246,2026-06-24,CUST-6113,Barishal,Skin Care Kit,Cosmetics,3,Prepaid,7817,4753,108,Returning,Yes,No,Yes,17,13,2,14,No,192,60,7,Returned,1
ORD-100247,2026-05-30,CUST-2960,Rangpur,Bluetooth Speaker,Electronics,3,COD,14453,9881,130,New,Yes,Yes,Yes,34,0,0,3,Yes,27,101,5,Success,0
ORD-100248,2026-02-09,CUST-9787,Jashore,T-Shirt,Clothing,4,COD,4868,2871,264,New,Yes,Yes,Yes,90,0,0,19,Yes,48,45,11,Failed,1
ORD-100249,2026-05-26,CUST-4057,Cumilla,Smart Watch,Electronics,5,Prepaid,32585,23538,286,Returning,Yes,Yes,No,105,1,0,15,No,1144,62,4,Success,0
ORD-100250,2026-06-08,CUST-4912,Barishal,Bluetooth Speaker,Electronics,1,COD,4873,3291,76,New,No,Yes,Yes,10,0,0,20,No,46,79,6,Success,0
ORD-100251,2026-02-21,CUST-2753,Mymensingh,Sunglasses,Accessories,4,Prepaid,6019,3398,244,Returning,Yes,Yes,Yes,69,5,1,16,No,89,22,1,Failed,1
ORD-100252,2026-05-23,CUST-7814,Cox's Bazar,Sunglasses,Accessories,2,COD,3088,1775,238,Returning,Yes,Yes,No,69,2,0,6,No,163,7,6,Returned,1
ORD-100253,2026-05-26,CUST-3931,Cumilla,Handbag,Fashion,1,COD,3555,2260,243,New,No,No,Yes,95,0,0,23,Yes,24,84,4,Success,0
ORD-100254,2026-03-25,CUST-7090,Rangpur,Phone Cover,Accessories,2,COD,1716,741,354,Returning,Yes,Yes,Yes,88,4,0,5,No,907,40,9,Success,0
ORD-100255,2026-01-05,CUST-9480,Sylhet,Phone Cover,Accessories,2,COD,1602,711,158,New,Yes,No,Yes,74,0,0,14,No,25,36,10,Success,0
ORD-100256,2026-04-04,CUST-5093,Rajshahi,Headphone,Electronics,1,COD,7476,5204,289,Returning,No,Yes,Yes,111,23,3,18,Yes,77,17,5,Failed,1
ORD-100257,2026-01-15,CUST-6478,Barishal,Perfume,Cosmetics,1,COD,2475,1469,321,Returning,Yes,Yes,No,94,16,3,19,No,76,48,2,Success,0
ORD-100258,2026-01-13,CUST-7436,Mymensingh,Phone Cover,Accessories,1,COD,750,358,277,Returning,Yes,Yes,Yes,97,1,0,10,No,306,28,3,Success,0
ORD-100259,2026-02-03,CUST-3209,Mymensingh,Perfume,Cosmetics,1,Prepaid,2476,1560,161,New,Yes,Yes,Yes,39,0,0,17,No,5,99,12,Success,0
ORD-100260,2026-03-30,CUST-1396,Jashore,Backpack,Accessories,1,COD,3266,2100,223,Returning,Yes,Yes,Yes,73,8,0,18,Yes,847,24,6,Success,0
ORD-100261,2026-03-29,CUST-2823,Khulna,Smart Watch,Electronics,1,COD,6533,4687,262,Returning,Yes,No,Yes,58,7,2,23,Yes,302,36,1,Failed,1
ORD-100262,2026-03-07,CUST-3790,Dhaka,Shoes,Fashion,2,COD,8374,5802,256,New,Yes,No,Yes,71,0,0,22,No,24,67,1,Returned,1
ORD-100263,2026-01-26,CUST-6168,Mymensingh,Perfume,Cosmetics,1,COD,2539,1452,96,New,No,Yes,No,10,0,0,0,Yes,56,48,9,Success,0
ORD-100264,2026-03-12,CUST-2015,Narayanganj,Cosmetics Set,Cosmetics,1,COD,2170,1478,188,Returning,Yes,Yes,Yes,60,2,0,5,Yes,720,30,9,Success,0
ORD-100265,2026-06-04,CUST-6395,Mymensingh,Phone Cover,Accessories,3,COD,2327,1071,118,Returning,Yes,Yes,Yes,30,22,0,20,No,854,54,5,Success,0
ORD-100266,2026-01-31,CUST-4016,Barishal,Shoes,Fashion,2,COD,8468,5801,293,Returning,Yes,No,Yes,112,17,4,20,No,323,68,12,Success,0
ORD-100267,2026-06-07,CUST-5372,Gazipur,Kurti,Fashion,2,Prepaid,3715,2031,237,Returning,No,No,No,114,10,0,8,Yes,384,3,10,Success,0
ORD-100268,2026-01-04,CUST-5421,Rangpur,Shoes,Fashion,1,COD,4179,2856,146,Returning,Yes,Yes,Yes,47,5,1,12,No,281,4,7,Success,0
ORD-100269,2026-03-22,CUST-7457,Gazipur,Sunglasses,Accessories,5,COD,7613,4252,134,Returning,Yes,Yes,Yes,10,15,4,7,No,85,48,12,Success,0
ORD-100270,2026-04-23,CUST-7521,Khulna,Perfume,Cosmetics,1,COD,2554,1459,229,Returning,Yes,Yes,No,68,2,2,1,No,1057,24,5,Success,0
ORD-100271,2026-01-07,CUST-3930,Mymensingh,Headphone,Electronics,1,Prepaid,7528,5225,206,Returning,Yes,Yes,Yes,80,5,0,5,No,1119,41,8,Success,0
ORD-100272,2026-06-06,CUST-3619,Rangpur,Bluetooth Speaker,Electronics,3,COD,14436,9873,154,Returning,Yes,Yes,Yes,34,23,3,14,No,174,93,9,Success,0
ORD-100273,2026-06-09,CUST-5146,Dhaka,T-Shirt,Clothing,2,Prepaid,2405,1388,100,New,Yes,Yes,Yes,22,0,0,14,Yes,11,25,1,Success,0
ORD-100274,2026-02-07,CUST-1902,Narayanganj,Handbag,Fashion,1,COD,3421,2376,153,Returning,Yes,Yes,Yes,32,15,0,17,Yes,1141,6,3,Success,0
ORD-100275,2026-04-27,CUST-6901,Dhaka,Kurti,Fashion,3,Prepaid,5490,3026,206,New,Yes,Yes,Yes,44,0,0,19,No,44,71,3,Failed,1
ORD-100276,2026-05-27,CUST-9666,Chattogram,Smart Watch,Electronics,3,COD,19437,14159,354,New,Yes,Yes,Yes,109,0,0,16,No,13,7,2,Success,0
ORD-100277,2026-02-16,CUST-4812,Bogura,Bluetooth Speaker,Electronics,1,COD,4900,3323,216,New,Yes,No,Yes,56,0,0,4,No,31,63,8,Failed,1
ORD-100278,2026-05-10,CUST-6307,Jashore,Panjabi,Clothing,1,Prepaid,3080,1780,225,Returning,Yes,Yes,Yes,96,14,0,0,No,576,39,5,Returned,1
ORD-100279,2026-03-27,CUST-8577,Jashore,Smart Watch,Electronics,1,COD,6565,4657,254,New,Yes,Yes,No,108,0,0,1,No,30,114,9,Success,0
ORD-100280,2026-06-10,CUST-9753,Cox's Bazar,Skin Care Kit,Cosmetics,2,Prepaid,5253,3226,188,New,Yes,Yes,Yes,74,0,0,11,Yes,9,43,7,Returned,1
ORD-100281,2026-02-21,CUST-2517,Mymensingh,Kurti,Fashion,1,Prepaid,1920,1028,226,Returning,Yes,Yes,Yes,92,9,0,9,Yes,619,100,1,Success,0
ORD-100282,2026-05-14,CUST-2897,Dhaka,Jeans,Clothing,1,COD,2848,1689,103,Returning,Yes,No,Yes,26,17,0,16,No,271,58,7,Success,0
ORD-100283,2026-03-15,CUST-5532,Cumilla,T-Shirt,Clothing,2,COD,2472,1372,196,New,Yes,Yes,Yes,44,0,0,18,No,40,25,4,Success,0
ORD-100284,2026-05-27,CUST-5011,Sylhet,Backpack,Accessories,2,COD,6389,4188,138,New,Yes,Yes,Yes,22,0,0,11,No,17,102,5,Returned,1
ORD-100285,2026-06-21,CUST-9740,Chattogram,Smart Watch,Electronics,1,COD,6432,4683,90,Returning,Yes,Yes,Yes,5,4,0,18,No,913,42,4,Success,0
ORD-100286,2026-04-04,CUST-7423,Sylhet,Jeans,Clothing,2,Prepaid,5665,3383,136,Returning,Yes,Yes,Yes,13,15,0,15,Yes,458,78,5,Success,0
ORD-100287,2026-03-25,CUST-2162,Jashore,Sunglasses,Accessories,1,COD,1503,916,227,Returning,No,Yes,Yes,64,12,1,18,Yes,210,101,2,Failed,1
ORD-100288,2026-06-21,CUST-2276,Bogura,Perfume,Cosmetics,1,COD,2578,1512,227,Returning,No,Yes,Yes,72,3,0,13,No,700,22,11,Success,0
ORD-100289,2026-01-24,CUST-4565,Cox's Bazar,Perfume,Cosmetics,2,COD,4949,3068,178,Returning,Yes,Yes,Yes,43,6,0,19,No,776,84,1,Returned,1
ORD-100290,2026-03-30,CUST-2462,Gazipur,Jeans,Clothing,2,COD,5520,3387,349,Returning,Yes,Yes,No,86,13,1,9,No,623,55,12,Returned,1
ORD-100291,2026-04-08,CUST-8130,Cumilla,Phone Cover,Accessories,3,Prepaid,2395,1015,214,Returning,No,Yes,No,49,1,1,0,Yes,807,48,7,Failed,1
ORD-100292,2026-01-22,CUST-3248,Narayanganj,Kurti,Fashion,1,COD,1818,1042,388,New,No,Yes,Yes,109,0,0,20,Yes,46,55,3,Success,0
ORD-100293,2026-05-28,CUST-7012,Dhaka,Handbag,Fashion,1,COD,3598,2358,268,Returning,Yes,Yes,Yes,81,18,3,0,No,484,52,9,Success,0
ORD-100294,2026-05-01,CUST-2279,Narayanganj,Perfume,Cosmetics,1,COD,2514,1478,257,Returning,Yes,No,Yes,76,5,2,8,No,160,11,4,Success,0
ORD-100295,2026-03-19,CUST-5267,Dhaka,Jeans,Clothing,1,COD,2876,1663,264,Returning,No,Yes,Yes,117,16,1,11,No,603,88,10,Success,0
ORD-100296,2026-01-29,CUST-3860,Gazipur,Perfume,Cosmetics,1,Prepaid,2433,1524,294,New,Yes,Yes,Yes,105,0,0,8,Yes,39,32,1,Success,0
ORD-100297,2026-06-13,CUST-3740,Rajshahi,Sunglasses,Accessories,1,Prepaid,1464,866,325,Returning,Yes,Yes,Yes,102,17,4,4,No,845,84,8,Success,0
ORD-100298,2026-05-16,CUST-8122,Dhaka,Handbag,Fashion,1,Prepaid,3584,2317,321,New,Yes,Yes,Yes,98,0,0,17,Yes,43,33,3,Success,0
ORD-100299,2026-01-26,CUST-5183,Narayanganj,Jeans,Clothing,1,Prepaid,2893,1730,259,New,No,Yes,No,69,0,0,13,No,41,34,5,Success,0
ORD-100300,2026-06-25,CUST-8306,Barishal,Backpack,Accessories,2,Prepaid,6511,4211,191,Returning,Yes,Yes,Yes,95,17,0,21,Yes,139,67,2,Success,0
ORD-100301,2026-05-25,CUST-4027,Chattogram,Headphone,Electronics,1,COD,7428,5156,258,Returning,Yes,Yes,Yes,81,22,4,3,Yes,266,115,11,Success,0
ORD-100302,2026-03-09,CUST-3915,Mymensingh,Headphone,Electronics,1,COD,7589,5169,236,Returning,Yes,No,Yes,83,14,2,2,Yes,127,7,5,Returned,1
ORD-100303,2026-05-08,CUST-3438,Narayanganj,Shoes,Fashion,1,COD,4165,2975,144,Returning,Yes,Yes,Yes,15,7,1,1,Yes,1170,57,1,Success,0
ORD-100304,2026-05-04,CUST-2985,Gazipur,Skin Care Kit,Cosmetics,1,Prepaid,2619,1618,104,Returning,Yes,No,Yes,21,19,0,12,No,143,49,12,Success,0
ORD-100305,2026-03-18,CUST-7391,Chattogram,Smart Watch,Electronics,1,COD,6497,4752,103,Returning,No,Yes,No,9,3,0,9,No,361,84,4,Success,0
ORD-100306,2026-01-05,CUST-1606,Barishal,Smart Watch,Electronics,1,COD,6581,4762,308,New,Yes,No,Yes,96,0,0,12,Yes,34,68,8,Returned,1
ORD-100307,2026-02-14,CUST-1818,Khulna,T-Shirt,Clothing,1,Prepaid,1174,767,247,Returning,No,Yes,Yes,88,24,1,20,Yes,93,16,1,Success,0
ORD-100308,2026-03-25,CUST-2979,Narayanganj,Panjabi,Clothing,1,Prepaid,2963,1766,377,New,Yes,Yes,Yes,106,0,0,6,No,51,86,7,Success,0
ORD-100309,2026-01-26,CUST-7162,Jashore,Kurti,Fashion,1,COD,1774,961,225,New,Yes,No,Yes,77,0,0,11,No,28,5,3,Returned,1
ORD-100310,2026-06-06,CUST-1616,Gazipur,Panjabi,Clothing,1,COD,2965,1772,256,Returning,No,Yes,Yes,92,14,2,4,No,1071,120,3,Failed,1
